name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york city,2015-09-11,80.5,66.5,72.9,81,66.5,73,61.6,69.4,0.13,100,16.67,rain,0,0,24.2,11.5,19.7,1007.5,70.5,9.4,178.5,15.4,7,,2015-09-11T06:32:25,2015-09-11T19:12:17,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-12,78,69.4,73.6,78,69.4,73.6,64.7,74.4,0.152,100,12.5,rain,0,0,26.4,17.4,137.5,1007.9,63.5,9.7,171.8,15,7,,2015-09-12T06:33:24,2015-09-12T19:10:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-13,78,64.1,71.1,78,64.1,71.1,59.5,68.3,0.111,100,25,rain,0,0,27.5,13.1,256.8,1006.2,68.2,9.5,165.9,14.4,6,,2015-09-13T06:34:22,2015-09-13T19:08:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-14,75.6,58.5,67.1,75.6,58.5,67.1,46.6,49.2,0,0,0,,0,0,27.4,21.7,280.9,1016.3,12.2,9.9,260.4,22.5,8,,2015-09-14T06:35:21,2015-09-14T19:07:15,0.05,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-15,83,63.2,72.9,81.4,63.2,72.6,49.4,44.6,0,0,0,,0,0,18.3,6.6,296.7,1025,6.5,9.9,259.2,22.5,8,,2015-09-15T06:36:19,2015-09-15T19:05:33,0.08,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-16,87,65.9,76,84.6,65.9,75.6,54.6,49.1,0,0,0,,0,0,16.1,6.6,261.4,1025.3,22.5,9.9,253.9,22,8,,2015-09-16T06:37:18,2015-09-16T19:03:52,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-17,87.6,68.6,77.2,85.3,68.6,76.7,55.7,49.1,0,0,0,,0,0,18.3,13,192.5,1020.6,15,9.9,220.3,19.1,8,,2015-09-17T06:38:17,2015-09-17T19:02:11,0.15,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-18,85.2,68,75.8,83.8,68,75.5,56,51.5,0,0,0,,0,0,18.3,9.6,153.2,1016.5,6.8,9.8,249.4,21.6,8,,2015-09-18T06:39:15,2015-09-18T19:00:29,0.18,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-19,81.9,68.5,74.4,82.4,68.5,74.5,63.3,69.3,0,0,0,,0,0,20.8,11.4,185.3,1013.7,37,9.4,237.4,20.6,8,,2015-09-19T06:40:14,2015-09-19T18:58:48,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-20,78.1,66.5,72.6,78.1,66.5,72.6,53.7,53.7,0,0,0,,0,0,25.3,12.4,5.6,1015,50.1,9.9,224.2,19.3,8,,2015-09-20T06:41:13,2015-09-20T18:57:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-21,71.5,58.7,65.8,71.5,58.7,65.8,43.9,45.8,0,0,0,,0,0,24.2,12.4,60.2,1022,32.4,9.9,163.2,14.1,6,,2015-09-21T06:42:12,2015-09-21T18:55:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-22,71.3,61.7,66.7,71.3,61.7,66.7,48.8,52.7,0,0,0,,0,0,19.7,11.7,51.1,1024.4,64.4,9.9,117.4,10.2,5,,2015-09-22T06:43:12,2015-09-22T18:53:43,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-23,78.7,59.1,67.9,78.7,59.1,67.9,49.3,54.1,0,0,0,,0,0,,6.9,43.6,1023.8,18.1,9.9,240.3,20.7,8,,2015-09-23T06:44:11,2015-09-23T18:52:02,0.35,Clear,Clear conditions throughout the day.,clear-day,"72502594741,72505394728,KEWR,KLGA,72502014734,74486094789,KNYC,72503014732"
new york city,2015-09-24,80.4,60.7,70.2,79.8,60.7,70.2,52.1,54.1,0,0,0,,0,0,16.1,10.4,59.6,1025.2,14.7,9.9,229.6,19.8,8,,2015-09-24T06:45:10,2015-09-24T18:50:20,0.38,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-25,73.7,63.8,68.5,73.7,63.8,68.5,52.5,57.1,0,0,0,,0,0,24.2,11.2,59.5,1027.7,36.2,9.9,186.5,16.2,8,,2015-09-25T06:46:10,2015-09-25T18:48:39,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-26,70.6,61.9,66,70.6,61.9,66,49.6,56.3,0,0,0,,0,0,19.7,12.6,69.3,1030,40.3,9.9,107.4,9.2,3,,2015-09-26T06:47:10,2015-09-26T18:46:58,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-27,69.5,56.4,63.6,69.5,56.4,63.6,51.8,65.5,0,0,0,,0,0,,9.1,62.5,1029.8,48.6,9.9,122.9,10.7,4,,2015-09-27T06:48:10,2015-09-27T18:45:17,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-28,77.6,65.2,70.6,77.6,65.2,70.6,61.9,74,0.004,100,4.17,rain,0,0,,8.4,73.9,1023.4,78.7,9.6,155,13.5,6,,2015-09-28T06:49:10,2015-09-28T18:43:37,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-29,81.7,71.6,75.5,84.7,71.6,75.9,68.3,78.8,0.034,100,8.33,rain,0,0,19,9.9,138.4,1016.9,80.6,9.4,189.3,16.5,7,,2015-09-29T06:50:10,2015-09-29T18:41:56,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-09-30,78.5,63,72,78.5,63,72,65.5,80.4,1.277,100,45.83,rain,0,0,32.2,16.9,16.7,1008.1,98.3,8.5,65.2,5.7,2,,2015-09-30T06:51:11,2015-09-30T18:40:16,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-01,63.9,55.7,58.6,63.9,55.7,58.6,48.9,70.5,0.087,100,25,rain,0,0,25.3,15.8,30.3,1018,93.9,9.8,50.1,4.5,2,,2015-10-01T06:52:12,2015-10-01T18:38:37,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-02,56.8,48.4,51.8,56.8,41.8,50.3,45.9,80.3,1.072,100,87.5,rain,0,0,33.2,19.7,44.8,1022.4,97.6,7.6,44.1,3.7,2,,2015-10-02T06:53:13,2015-10-02T18:36:57,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72502594741,72505394728,KEWR,KLGA,72502014734,74486094789,KNYC,72503014732"
new york city,2015-10-03,54.9,48.8,51.2,54.9,42.7,48.8,45.6,81.4,0.394,100,41.67,rain,0,0,32.5,18.8,53.8,1025.7,100,7.5,67.1,5.8,3,,2015-10-03T06:54:14,2015-10-03T18:35:18,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72502594741,72505394728,KTEB,KEWR,72502014734,74486094789,KLGA,KNYC,72503014732"
new york city,2015-10-04,62.4,53.3,57,62.4,53.3,57,42.8,59.7,0,0,0,,0,0,26.8,17.2,56.5,1025.9,80.6,9.9,144.4,12.5,6,,2015-10-04T06:55:15,2015-10-04T18:33:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-05,65.1,51.7,57.8,65.1,51.7,57.8,44.6,61.8,0,0,0,,0,0,21.9,12.4,39.9,1021.5,64.7,9.9,120.3,10.5,4,,2015-10-05T06:56:17,2015-10-05T18:32:01,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-06,72.7,52.9,62.5,72.7,52.9,62.5,46.4,57.8,0,0,0,,0,0,,5.4,359.7,1016.5,23.1,9.9,211.5,18.4,7,,2015-10-06T06:57:19,2015-10-06T18:30:24,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-07,72.7,58.5,64.7,72.7,58.5,64.7,49.9,59.8,0,0,0,,0,0,20.8,8.6,337.9,1015.4,34.4,9.9,202.1,17.5,7,,2015-10-07T06:58:21,2015-10-07T18:28:46,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-08,69.2,59.7,63.4,69.2,59.7,63.4,50.7,63.7,0,0,0,,0,0,,8.6,92.8,1019.3,43.9,9.9,181.3,15.7,7,,2015-10-08T06:59:24,2015-10-08T18:27:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-09,77.9,61.8,66.9,77.9,61.8,66.9,59.3,77.4,0.713,100,20.83,rain,0,0,38.1,11,239.6,1013,73.6,8.6,183.3,15.9,6,,2015-10-09T07:00:27,2015-10-09T18:25:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-10,63.8,51.4,58.2,63.8,51.4,58.2,40.2,52.2,0,0,0,,0,0,26.4,15.2,336,1017.8,20.3,9.9,205.2,17.6,7,,2015-10-10T07:01:30,2015-10-10T18:23:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-11,68.6,52.3,59.9,68.6,52.3,59.9,43.6,56,0,0,0,,0,0,,6.5,236.9,1014.4,12.6,9.9,196.9,17.2,7,,2015-10-11T07:02:33,2015-10-11T18:22:23,0.96,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-12,76,55.8,64.3,76,55.8,64.3,47.9,57,0,0,0,,0,0,21.9,9,203,1009.7,3.3,9.9,201.6,17.3,7,,2015-10-12T07:03:37,2015-10-12T18:20:49,0,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-13,71.1,61.7,66.4,71.1,61.7,66.4,54.9,67.1,0.011,100,4.17,rain,0,0,21.9,10,246.7,1002,61.9,9.8,164.3,14.2,6,,2015-10-13T07:04:41,2015-10-13T18:19:15,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-14,68.4,57.9,63,68.4,57.9,63,46.1,54.5,0,0,0,,0,0,20.8,12.8,281.5,1006.9,56.9,9.9,152.2,13.2,7,,2015-10-14T07:05:45,2015-10-14T18:17:42,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-15,63.9,51.2,57.9,63.9,51.2,57.9,39.4,51,0,0,0,,0,0,19.7,11.4,283.6,1014.5,12.2,9.9,195.6,16.9,7,,2015-10-15T07:06:50,2015-10-15T18:16:10,0.09,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-16,62.7,54.1,58,62.7,54.1,58,39.2,50.4,0,0,0,,0,0,27.7,13.9,283.7,1014.7,41,9.9,161.7,13.8,6,,2015-10-16T07:07:55,2015-10-16T18:14:39,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-17,54.8,44.7,50.5,54.8,40.5,48.8,29.7,46.6,0.003,100,4.17,rain,0,0,26.2,14.8,298.3,1019.1,27.9,9.9,188.6,16.3,7,,2015-10-17T07:09:01,2015-10-17T18:13:09,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-18,48.8,37.9,43,44.8,33.4,38.5,22.6,45.2,0,0,0,,0,0,24.5,14.8,315.3,1025.1,28.2,9.9,144.5,12.5,6,,2015-10-18T07:10:06,2015-10-18T18:11:39,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-19,52.2,35.4,44.1,52.2,31.2,42.3,24.9,47.7,0,0,0,,0,0,19.7,12.2,269.8,1029.5,8.1,9.9,190,16.3,7,,2015-10-19T07:11:12,2015-10-19T18:10:10,0.23,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-20,70,47.8,57.9,70,43.6,56.6,35.4,44.3,0,0,0,,0,0,23.3,16.6,235.4,1023.2,35.8,9.9,168.1,14.5,6,,2015-10-20T07:12:19,2015-10-20T18:08:43,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-21,75.5,56.6,64.7,75.5,56.6,64.7,44,48.2,0,0,0,,0,0,17.2,8.3,212.1,1024.7,23.8,9.8,176,15,6,,2015-10-21T07:13:25,2015-10-21T18:07:16,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-22,74.3,57.4,65.9,74.3,57.4,65.9,47.2,52,0,0,0,,0,0,22.3,14.8,228.1,1020.8,33.6,9.6,160.3,13.8,6,,2015-10-22T07:14:32,2015-10-22T18:05:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-23,68.1,47.1,56.4,68.1,42.9,55.8,35.2,45.5,0,0,0,,0,0,25.3,14.1,355.4,1022.7,7.1,9.7,182.6,15.8,7,,2015-10-23T07:15:40,2015-10-23T18:04:26,0.37,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-24,56,40.7,49.3,56,36.9,47.5,36.6,61.8,0,0,0,,0,0,17.2,10.3,68.9,1027.3,59.7,9.9,106.5,9.3,4,,2015-10-24T07:16:48,2015-10-24T18:03:02,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-25,68.2,52.3,59.1,68.2,52.3,59.1,46.9,65.3,0.043,100,16.67,rain,0,0,29.9,21.9,277.4,1019.6,78.7,9.6,75,6.4,3,,2015-10-25T07:17:56,2015-10-25T18:01:40,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-26,58.3,46.5,51.7,58.3,44.6,51.3,33.6,50.7,0,0,0,,0,0,16.4,10.6,20.5,1029.3,18.6,9.9,129.6,11.1,5,,2015-10-26T07:19:04,2015-10-26T18:00:18,0.47,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-27,58.3,45.1,51.8,58.3,42.5,51.2,37.2,57.9,0,0,0,,0,0,,7.9,71.6,1033.3,45,9.9,85.4,7.3,3,,2015-10-27T07:20:13,2015-10-27T17:58:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-28,68,52.2,59.9,68,52.2,59.9,54,81,1.144,100,54.17,rain,0,0,32.2,17.6,104.2,1019.9,88.2,6.6,58.1,5.2,2,,2015-10-28T07:21:21,2015-10-28T17:57:39,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-29,71.7,60.2,66.4,71.7,60.2,66.4,50.2,60.6,0.255,100,25,rain,0,0,40.3,16.2,240.6,1002.7,60.6,9.5,133.9,11.4,6,,2015-10-29T07:22:31,2015-10-29T17:56:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-30,60.2,49.9,54.7,60.2,44.7,54.4,31.6,41.4,0,0,0,,0,0,28.4,14.7,303.6,1012.8,10.6,9.9,165.5,14.2,6,,2015-10-30T07:23:40,2015-10-30T17:55:05,0.6,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-10-31,54.5,43,49.2,54.5,40.4,48,32.7,53.2,0,0,0,,0,0,21.9,9.4,5.1,1021.2,20.4,9.9,127.2,10.9,5,,2015-10-31T07:24:50,2015-10-31T17:53:50,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-01,64.5,53.1,58.7,64.5,53.1,58.7,46.5,64,0,0,0,,0,0,30.9,9.9,226.9,1013.9,63.2,9.9,116.3,10.4,5,,2015-11-01T06:26:00,2015-11-01T16:52:37,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-02,63.3,55,59.1,63.3,55,59.1,43.8,57.6,0,0,0,,0,0,,7,303.2,1018.1,32.9,9.9,48.4,4.1,2,,2015-11-02T06:27:10,2015-11-02T16:51:25,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-03,72.7,49.9,61.7,72.7,49.9,61.7,43.7,53.7,0,0,0,,0,0,,6.7,255.1,1021.6,4.2,9.9,153.5,13.2,6,,2015-11-03T06:28:20,2015-11-03T16:50:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-04,68.6,55.1,61.3,68.6,55.1,61.3,48.4,63.7,0,0,0,,0,0,,6.7,83.6,1026.9,3.9,9.8,150,12.9,6,,2015-11-04T06:29:31,2015-11-04T16:49:05,0.77,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-05,70.9,57,63.8,70.9,57,63.8,59.2,85.1,0.009,100,8.33,rain,0,0,,6,212,1023.9,86.5,4.5,106.3,9.3,5,,2015-11-05T06:30:42,2015-11-05T16:47:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-06,73.3,65.8,69.9,73.3,65.8,69.9,62.5,77.8,0,0,0,,0,0,26.6,16.8,223.6,1014.8,86,8.1,94.1,8.1,3,,2015-11-06T06:31:53,2015-11-06T16:46:51,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-07,71.5,54.2,62.5,71.5,54.2,62.5,43.8,50.5,0,0,0,,0,0,23,11.3,304.5,1016,65,9.9,72,6.2,3,,2015-11-07T06:33:04,2015-11-07T16:45:46,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-08,56.9,46.5,51.7,56.9,42.6,50.9,30.8,45.2,0,0,0,,0,0,25.3,14.8,317.2,1027,15.1,9.9,151.7,13,6,,2015-11-08T06:34:15,2015-11-08T16:44:43,0.9,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-09,58.7,43.4,52.1,58.7,43.4,52.1,33.8,51,0,0,0,,0,0,,6.9,257.2,1029.5,26.9,9.9,113.5,9.7,5,,2015-11-09T06:35:26,2015-11-09T16:43:42,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-10,57.5,51.7,55,57.5,51.7,55,49.4,82,0.239,100,50,rain,0,0,31.7,20.3,59.6,1017.3,94.1,7.2,39.6,3.5,2,,2015-11-10T06:36:37,2015-11-10T16:42:42,0.97,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-11,57.9,50.2,53.4,57.9,50.2,53.4,47.4,80.4,0.372,100,33.33,rain,0,0,25.3,14.6,4.2,1010.4,99.1,7.8,49.9,4.3,2,,2015-11-11T06:37:48,2015-11-11T16:41:44,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-12,60.2,51.5,56.1,60.2,51.5,56.1,50.4,81.2,0.01,100,12.5,rain,0,0,25.3,13.8,182.9,1008.1,94.8,9.4,40,3.5,2,,2015-11-12T06:38:59,2015-11-12T16:40:48,0.03,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-13,57.6,47.6,54.3,57.6,40.5,53.7,30.3,40.5,0,0,0,,0,0,36.8,22.4,274.6,1004.8,37.6,9.9,140.8,12.1,6,,2015-11-13T06:40:10,2015-11-13T16:39:54,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-14,48.4,42.4,45.8,43.6,37.5,40.6,24.2,42.8,0,0,0,,0,0,32.8,16,293.9,1017.2,22.1,9.9,136.3,11.7,5,,2015-11-14T06:41:21,2015-11-14T16:39:01,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KTEB,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-15,58.5,39.7,48.9,58.5,35.8,47.3,28.7,46.7,0,0,0,,0,0,23,11,247.6,1023.6,13.1,9.9,135.1,11.5,5,,2015-11-15T06:42:32,2015-11-15T16:38:11,0.14,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-16,67.1,50.7,58.3,67.1,50.7,58.3,34.5,41.4,0,0,0,,0,0,21.9,9.6,297.9,1022.8,1.9,9.9,133,11.5,5,,2015-11-16T06:43:43,2015-11-16T16:37:22,0.17,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-17,52.2,39.9,46,52.2,34.2,42.5,29.8,53.4,0,0,0,,0,0,24.2,15,54.2,1032.8,15.4,9.9,136.9,11.6,5,,2015-11-17T06:44:53,2015-11-17T16:36:35,0.21,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-18,57.8,45.8,53,57.8,43,52.3,41.3,64.7,0,0,0,,0,0,21.9,13,111.5,1031.6,92.6,9.9,129,11.1,5,,2015-11-18T06:46:03,2015-11-18T16:35:50,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-19,63,57.1,60.6,63,57.1,60.6,55.8,84.3,1.15,100,45.83,rain,0,0,34.4,19,144.4,1020.7,99.2,7.2,44.5,3.9,2,,2015-11-19T06:47:13,2015-11-19T16:35:08,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-20,63.9,47.1,55.6,63.9,44.7,55.2,33.9,47.8,0.015,100,4.17,rain,0,0,25.3,14.5,310.4,1018.9,26,9.9,131.7,11.4,5,,2015-11-20T06:48:23,2015-11-20T16:34:27,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-21,51.8,42,46.9,51.8,36.4,44,29.7,51.5,0,0,0,,0,0,20.8,11,51.9,1022.1,40.1,9.9,128.1,11.2,5,,2015-11-21T06:49:32,2015-11-21T16:33:48,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-22,54.9,44.3,50.4,54.9,38.5,48.3,33.4,54.1,0.023,100,8.33,rain,0,0,26.7,14.8,312,1012.7,78.3,9.9,39.8,3.5,2,,2015-11-22T06:50:40,2015-11-22T16:33:11,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-23,42.7,34.5,38.5,37.8,27.3,32,16.7,41.7,0,0,0,,0,0,28.9,15,317.6,1017.2,12.5,9.9,115.2,10,5,,2015-11-23T06:51:49,2015-11-23T16:32:37,0.42,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-24,45.7,32.1,39.7,41.7,28,36.7,19.7,45,0,0,0,,0,0,18.3,10,280,1027.7,42.3,9.9,114.3,10,5,,2015-11-24T06:52:56,2015-11-24T16:32:04,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2015-11-25,48.8,36.7,43.1,46.4,35.3,41.5,26.8,52.8,0,0,0,,0,0,,5.9,32.5,1039.9,10,9.9,124.3,10.8,5,,2015-11-25T06:54:03,2015-11-25T16:31:34,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
